farm_id,region,crop_type,soil_moisture_%,soil_pH,temperature_C,rainfall_mm,humidity_%,sunlight_hours,irrigation_type,fertilizer_type,pesticide_usage_ml,sowing_date,harvest_date,total_days,yield_kg_per_hectare,sensor_id,timestamp,latitude,longitude,NDVI_index,crop_disease_status
FARM0126,South USA,Cotton,17.49,6.77,26.33,111.58,75.38,5.51,Manual,Mixed,88.3,2024-05-20,2024-10-09,142,6218.91,IOT9570,2024-06-06 03:00:00,26.3725,81.937,0.3433,None
FARM0127,South India,Wheat,23.84,7.06,28.89,193.24,66.83,7.47,Manual,Organic,32.67,2024-01-04,2024-04-22,109,2631.91,IOT1073,2024-06-04 03:00:00,27.0448,74.2599,0.8119,None
FARM0128,South USA,Soybean,27.19,7.48,16.45,103.25,67.8,4.03,None,Mixed,59.79,2024-04-19,2024-07-30,102,2849.34,IOT5371,2024-06-02 02:00:00,29.5545,71.1766,0.7568,Mild
FARM0129,East Africa,Soybean,49.14,7.22,22.84,285.53,47.14,5.29,Drip,Inorganic,28.66,2024-01-23,2024-06-14,143,2785.71,IOT5642,2024-06-01 22:00:00,26.6648,73.9066,0.4047,None
FARM0130,Central USA,Rice,42.82,7.1,15.44,236.9,55.73,9.95,None,Organic,49.64,2024-01-12,2024-04-27,106,1672.07,IOT4795,2024-06-06 07:00:00,24.8283,77.1955,0.674,None
FARM0131,South USA,Cotton,13.56,5.94,16.88,266.79,53.6,9.97,Manual,Mixed,79.09,2024-01-03,2024-05-01,119,2445.44,IOT4820,2024-06-01 01:00:00,25.5189,84.9765,0.3454,None
FARM0132,East Africa,Rice,39.74,6.65,27.02,224.35,42.24,5.34,None,Mixed,21.53,2024-03-24,2024-07-15,113,3864.89,IOT1786,2024-06-01 03:00:00,24.6939,80.9338,0.3034,Moderate
FARM0133,South USA,Wheat,18.76,7.14,17.58,186.83,41.47,7.33,Manual,Inorganic,89.48,2024-02-02,2024-05-02,90,1227.49,IOT1691,2024-06-02 23:00:00,19.7978,73.2619,0.6013,None
FARM0134,South India,Cotton,24.74,6.88,29.84,156.17,52.2,8.77,Manual,Organic,0.63,2024-02-07,2024-06-28,142,5611.82,IOT1965,2024-06-07 02:00:00,28.0075,80.1853,0.655,Moderate
FARM0135,Central USA,Rice,34.99,6.66,23.41,233.86,80.9,8.36,None,Inorganic,12.86,2024-01-26,2024-05-22,117,5493.64,IOT8307,2024-06-02 08:00:00,32.8251,76.8116,0.522,Mild
FARM0136,Central USA,Cotton,14.4,7.42,30.44,228.06,51.96,8.56,Manual,Mixed,47.24,2024-02-27,2024-06-22,116,2353.85,IOT8684,2024-06-07 23:00:00,15.8667,84.1449,0.3394,Mild
FARM0137,South India,Maize,19.85,6.92,20.01,174.22,67.32,7.66,Manual,Mixed,92.65,2024-03-19,2024-07-12,115,5529.54,IOT4411,2024-06-01 07:00:00,10.9748,74.6473,0.4326,None
FARM0138,East Africa,Maize,16.68,6.45,26.97,233.42,50.47,4.84,Manual,Inorganic,56.78,2024-01-18,2024-05-18,121,3512.27,IOT7897,2024-06-04 19:00:00,31.4225,87.3356,0.3371,None
FARM0139,South USA,Wheat,15.39,5.64,16.89,242.46,51.1,5.46,Manual,Inorganic,97.96,2024-01-26,2024-05-13,108,2059.45,IOT8405,2024-06-02 05:00:00,17.3044,85.692,0.8833,None
FARM0140,North India,Wheat,32.16,6.32,16.21,264.28,69.17,4.29,Manual,Mixed,73.87,2024-04-07,2024-07-08,92,6154.94,IOT9031,2024-06-03 02:00:00,21.8323,70.0268,0.3285,None
FARM0141,North India,Rice,45.47,6.35,15.5,123.18,87.85,4.67,Sprinkler,Organic,82.61,2024-04-23,2024-09-19,149,5453.44,IOT5159,2024-06-06 08:00:00,10.9826,81.6941,0.5081,None
FARM0142,South USA,Soybean,10.47,5.53,24.76,87.79,78.41,7.22,Manual,Inorganic,81.91,2024-02-01,2024-06-25,145,6033.23,IOT8248,2024-06-01 22:00:00,28.6716,89.4714,0.8747,None
FARM0143,South USA,Wheat,32.59,5.98,22.68,103.72,77.12,7.84,Sprinkler,Inorganic,77.76,2024-01-23,2024-06-20,149,4646.14,IOT2216,2024-06-02 03:00:00,33.5077,71.8709,0.6587,None
FARM0144,East Africa,Cotton,35.45,5.91,29.9,75.97,79.31,4.29,Manual,Mixed,45.44,2024-01-14,2024-05-31,138,4397.46,IOT3142,2024-06-05 11:00:00,25.3692,79.4405,0.7371,None
FARM0145,South USA,Maize,45.91,6.44,15.59,179.49,43.53,9.49,None,Organic,59.37,2024-02-16,2024-07-13,148,1948.86,IOT2914,2024-06-01 23:00:00,14.3216,71.3621,0.3856,None
FARM0146,Central USA,Wheat,12.51,7.32,34.03,246.41,83.9,6.27,Manual,Inorganic,10.51,2024-01-23,2024-05-19,117,3356.06,IOT4755,2024-06-04 00:00:00,28.181,85.7799,0.3177,None
FARM0147,East Africa,Soybean,17.07,7.13,26.69,104.73,62.92,9.13,Drip,Organic,79.13,2024-02-06,2024-05-08,92,1905.21,IOT1873,2024-06-02 00:00:00,18.5006,79.1155,0.5551,None
FARM0148,South India,Cotton,12.96,7.2,21.33,73.5,49.32,5.58,Manual,Organic,65.9,2024-02-12,2024-05-25,103,2928.46,IOT5726,2024-06-04 14:00:00,13.6896,86.2129,0.723,None
FARM0149,East Africa,Maize,42.26,6.83,28.47,60.97,50.49,6.93,Sprinkler,Inorganic,31.54,2024-04-01,2024-07-28,118,4049.78,IOT8319,2024-06-04 02:00:00,32.9525,82.8895,0.7515,None
FARM0150,Central USA,Wheat,21.06,7.29,25.02,251.34,65.9,4.7,Sprinkler,Mixed,68.66,2024-03-20,2024-08-16,149,3205.16,IOT5563,2024-06-03 17:00:00,32.1245,72.8862,0.3632,None
FARM0151,South USA,Rice,40.85,7.03,17.24,268.5,45.62,9.39,Manual,Organic,15.95,2024-02-01,2024-06-22,142,5949.43,IOT6315,2024-06-06 10:00:00,33.3692,77.6571,0.6027,None
FARM0152,Central USA,Cotton,47.31,5.9,25.05,107.07,80.06,5.63,Drip,Mixed,96.54,2024-01-17,2024-06-06,141,6551.64,IOT7180,2024-06-07 17:00:00,22.2995,82.0817,0.3666,None
FARM0153,Central USA,Rice,23.46,7.39,19.56,101.77,85.44,6.81,None,Organic,37.54,2024-04-03,2024-08-05,124,6105.01,IOT4609,2024-06-01 20:00:00,14.9104,87.0993,0.8067,None
FARM0154,North India,Rice,48.78,6.94,18.64,270.51,63.85,9.08,None,Organic,87.59,2024-02-05,2024-05-13,98,4902.31,IOT2187,2024-06-02 00:00:00,31.3446,84.6399,0.6718,None
FARM0155,East Africa,Soybean,28.34,6.54,28.04,68.93,59.83,9.43,Manual,Mixed,20.23,2024-02-06,2024-06-02,117,6100.27,IOT1250,2024-06-07 22:00:00,32.7075,80.5617,0.6148,None
FARM0156,East Africa,Soybean,47.49,5.55,20.24,119.5,80.87,6.09,Drip,Inorganic,77.32,2024-04-05,2024-08-28,145,3073.56,IOT2983,2024-06-07 23:00:00,20.0698,76.0211,0.4065,None
FARM0157,South India,Cotton,36.58,7.43,33.15,160.53,43.55,7.87,Sprinkler,Organic,33.16,2024-03-14,2024-07-19,127,2181.04,IOT3916,2024-06-03 04:00:00,34.4076,71.9696,0.8702,None
FARM0158,Central USA,Rice,44.37,6.86,17.89,135.34,83.64,8.37,None,Inorganic,93.36,2024-02-18,2024-07-10,143,4049.27,IOT9467,2024-06-01 18:00:00,12.7264,71.9354,0.6902,None
FARM0159,East Africa,Rice,38.06,7.42,26.78,267.63,89.62,8.06,Drip,Inorganic,2.09,2024-05-14,2024-09-27,136,5725.44,IOT4865,2024-06-01 04:00:00,10.8319,79.765,0.8296,Mild
FARM0160,East Africa,Cotton,44.39,7.0,15.36,167.81,40.73,7.33,Manual,Inorganic,88.23,2024-01-05,2024-04-08,94,1109.15,IOT8023,2024-06-03 00:00:00,15.7809,84.1748,0.441,Mild
FARM0161,Central USA,Maize,17.14,5.63,26.17,74.12,42.39,4.38,Drip,Inorganic,58.44,2024-01-04,2024-05-27,144,4030.71,IOT1387,2024-06-03 14:00:00,12.3087,89.1016,0.5997,Severe
FARM0162,North India,Rice,43.47,5.67,18.89,262.21,56.81,5.73,None,Inorganic,18.0,2024-04-01,2024-08-08,129,3216.59,IOT9213,2024-06-07 21:00:00,20.7988,88.9995,0.3552,None
FARM0163,North India,Rice,45.67,6.78,24.46,96.74,57.95,9.64,Sprinkler,Organic,76.32,2024-04-18,2024-08-23,127,2752.67,IOT1201,2024-06-02 02:00:00,10.2971,82.8911,0.3477,Moderate
FARM0164,East Africa,Soybean,39.11,6.24,20.39,52.66,82.69,9.58,Sprinkler,Inorganic,34.08,2024-02-17,2024-05-19,92,4662.12,IOT5722,2024-06-03 06:00:00,28.7614,75.8311,0.6098,None
FARM0165,South India,Maize,32.82,6.51,25.38,57.96,58.71,6.54,None,Organic,60.66,2024-03-11,2024-07-28,139,4230.01,IOT5711,2024-06-01 02:00:00,11.3457,83.8857,0.7013,None
FARM0166,North India,Soybean,36.69,6.43,16.61,147.91,46.86,7.19,Manual,Organic,74.15,2024-03-22,2024-06-24,94,2021.4,IOT5058,2024-06-07 04:00:00,28.6407,73.4261,0.3606,Mild
FARM0167,South USA,Cotton,23.28,5.77,28.56,203.61,66.31,9.82,Manual,Inorganic,18.53,2024-01-10,2024-04-21,102,2810.87,IOT4893,2024-06-02 08:00:00,19.9881,87.597,0.5366,None
FARM0168,South India,Wheat,45.43,6.42,26.87,192.47,65.28,8.17,Manual,Mixed,52.72,2024-02-27,2024-06-12,106,2039.12,IOT3016,2024-06-05 15:00:00,24.7941,70.6948,0.7502,Mild
FARM0169,East Africa,Wheat,46.05,5.69,18.22,201.97,75.42,5.27,Sprinkler,Organic,62.58,2024-04-23,2024-07-23,91,2359.33,IOT6194,2024-06-02 12:00:00,22.7466,89.6372,0.4394,None
FARM0170,South USA,Maize,13.43,5.68,33.05,88.32,86.73,9.51,Sprinkler,Inorganic,89.14,2024-05-02,2024-09-04,125,5966.33,IOT1029,2024-06-03 11:00:00,34.48,86.0342,0.4,None
FARM0171,South India,Soybean,29.67,7.19,21.68,70.69,43.08,6.17,None,Organic,62.8,2024-01-20,2024-05-12,113,4734.35,IOT9502,2024-06-01 18:00:00,16.6119,77.949,0.4403,None
FARM0172,Central USA,Soybean,38.99,5.63,28.67,252.38,60.86,5.25,Drip,Inorganic,66.75,2024-04-20,2024-08-06,108,6509.27,IOT7145,2024-06-01 12:00:00,32.7235,75.927,0.4069,None
FARM0173,South USA,Rice,12.49,6.79,29.45,85.66,84.17,9.14,Manual,Mixed,92.66,2024-03-13,2024-07-10,119,3385.71,IOT9249,2024-06-07 04:00:00,20.1113,80.8356,0.6995,None
FARM0174,East Africa,Soybean,13.08,5.79,27.49,199.09,80.49,6.92,None,Organic,80.01,2024-05-17,2024-10-03,139,4316.05,IOT8142,2024-06-03 07:00:00,22.7407,76.4379,0.429,Severe
FARM0175,North India,Rice,30.85,5.95,23.75,239.8,83.87,8.15,Manual,Organic,88.25,2024-05-17,2024-10-12,148,4099.85,IOT5845,2024-06-03 02:00:00,21.0976,77.2582,0.3489,None
FARM0176,North India,Maize,18.73,7.15,24.89,109.64,45.02,7.47,Sprinkler,Inorganic,73.32,2024-02-15,2024-05-15,90,3641.48,IOT3737,2024-06-05 05:00:00,24.7661,72.9833,0.6904,None
FARM0177,South USA,Cotton,49.46,7.17,27.53,226.65,54.14,7.87,None,Mixed,55.83,2024-02-12,2024-05-13,91,4547.01,IOT2178,2024-06-07 03:00:00,15.0209,81.1526,0.3291,None
FARM0178,South India,Cotton,38.16,7.26,32.93,142.18,69.24,6.42,Sprinkler,Inorganic,88.65,2024-03-11,2024-07-13,124,4848.08,IOT7973,2024-06-06 04:00:00,10.6098,83.9725,0.8094,None
FARM0179,North India,Maize,49.88,6.01,23.24,169.77,88.98,4.87,Manual,Mixed,2.79,2024-03-20,2024-08-14,147,4613.62,IOT7311,2024-06-06 21:00:00,34.3612,72.0129,0.3559,Severe
FARM0180,North India,Rice,13.43,6.77,18.5,114.6,79.82,7.5,None,Inorganic,26.52,2024-05-27,2024-10-18,144,4221.65,IOT5463,2024-06-03 12:00:00,10.5267,78.1193,0.3696,None
FARM0181,East Africa,Rice,10.77,7.37,23.69,102.35,58.89,5.62,Sprinkler,Inorganic,15.16,2024-05-10,2024-09-25,138,4633.57,IOT2353,2024-06-04 08:00:00,32.0696,78.4988,0.7705,Severe
FARM0182,North India,Wheat,36.07,6.1,31.86,212.47,84.25,9.2,Manual,Mixed,1.7,2024-02-03,2024-05-22,109,5313.38,IOT6086,2024-06-07 03:00:00,15.5817,82.518,0.6763,Moderate
FARM0183,East Africa,Cotton,30.21,6.75,18.31,195.16,86.88,9.85,None,Inorganic,47.89,2024-03-24,2024-07-21,119,5879.95,IOT6294,2024-06-06 01:00:00,10.8348,88.4662,0.3592,None
FARM0184,South USA,Rice,34.95,6.95,24.0,161.48,60.01,5.51,None,Mixed,25.14,2024-05-07,2024-08-25,110,5571.65,IOT6172,2024-06-05 10:00:00,23.8672,81.6335,0.697,None
FARM0185,Central USA,Rice,33.26,7.34,19.63,60.83,87.29,7.38,Manual,Mixed,88.65,2024-02-21,2024-06-28,128,2137.84,IOT3410,2024-06-05 05:00:00,32.8882,73.4428,0.8863,None
FARM0186,East Africa,Rice,47.24,5.77,27.46,262.6,79.41,7.78,Drip,Inorganic,30.22,2024-03-24,2024-08-08,137,1990.6,IOT7946,2024-06-02 14:00:00,19.4118,76.5184,0.3021,None
FARM0187,South USA,Wheat,34.63,5.75,21.12,228.6,77.25,9.71,Manual,Inorganic,3.54,2024-04-17,2024-08-15,120,6301.78,IOT7521,2024-06-04 12:00:00,17.2148,89.3997,0.6442,None
FARM0188,East Africa,Rice,11.39,6.6,23.94,199.63,73.89,8.85,None,Organic,31.73,2024-05-22,2024-09-01,102,3482.27,IOT9783,2024-06-01 01:00:00,19.6377,89.7179,0.8351,None
FARM0189,East Africa,Wheat,23.45,6.82,21.63,132.06,84.8,5.74,None,Inorganic,53.36,2024-03-17,2024-07-03,108,3909.25,IOT4694,2024-06-04 09:00:00,17.5576,74.9617,0.3263,Moderate
FARM0190,South USA,Wheat,29.18,5.6,31.67,299.78,69.27,8.56,Manual,Inorganic,80.13,2024-04-19,2024-08-11,114,4578.66,IOT8187,2024-06-04 08:00:00,30.2534,74.9895,0.8253,None
FARM0191,North India,Rice,42.39,7.12,23.77,228.39,45.4,4.73,Sprinkler,Inorganic,45.06,2024-04-10,2024-08-09,121,3363.29,IOT1794,2024-06-01 02:00:00,28.9731,80.6985,0.3299,Mild
FARM0192,East Africa,Soybean,42.83,7.36,27.25,234.37,42.92,4.72,None,Organic,88.3,2024-04-19,2024-08-11,114,1715.02,IOT1035,2024-06-03 23:00:00,29.0591,73.3883,0.3005,None
FARM0193,Central USA,Soybean,26.15,7.14,22.69,63.2,40.9,9.44,Drip,Inorganic,75.33,2024-01-24,2024-06-08,136,4072.71,IOT8185,2024-06-02 23:00:00,34.0447,72.3253,0.7894,None
FARM0194,South USA,Rice,45.56,6.88,34.63,52.6,63.34,6.18,Sprinkler,Inorganic,58.35,2024-02-25,2024-06-13,109,3699.46,IOT5159,2024-06-06 21:00:00,28.373,83.2742,0.4872,None
FARM0195,North India,Wheat,23.52,6.48,20.15,190.86,53.39,7.89,Drip,Mixed,63.8,2024-02-12,2024-06-21,130,3663.42,IOT1762,2024-06-06 06:00:00,20.625,83.4711,0.7885,None
FARM0196,South India,Soybean,21.35,6.7,16.38,99.66,56.1,8.75,None,Organic,73.06,2024-04-10,2024-07-31,112,2115.93,IOT4257,2024-06-02 13:00:00,13.0196,81.7779,0.5282,Moderate
FARM0197,South India,Rice,43.93,5.99,28.49,233.8,88.14,5.3,Drip,Mixed,40.42,2024-03-06,2024-06-06,92,4988.4,IOT3352,2024-06-03 21:00:00,30.177,79.3475,0.8691,Mild
FARM0198,East Africa,Cotton,25.94,7.16,33.33,251.76,83.08,4.01,None,Inorganic,48.86,2024-04-02,2024-07-10,99,6054.2,IOT6511,2024-06-03 19:00:00,30.5115,80.7464,0.5831,None
FARM0199,East Africa,Rice,10.26,6.07,28.25,226.05,80.6,6.56,Manual,Inorganic,37.69,2024-05-10,2024-08-12,94,5925.15,IOT5175,2024-06-04 07:00:00,28.7935,88.9704,0.6147,None
FARM0200,South USA,Maize,45.58,7.26,32.31,107.74,43.63,4.97,None,Organic,41.74,2024-05-10,2024-08-29,111,2305.7,IOT1355,2024-06-02 19:00:00,16.7598,81.8308,0.6208,None
FARM0201,South USA,Maize,15.12,6.95,27.57,52.45,42.58,7.28,Drip,Inorganic,19.16,2024-03-02,2024-06-12,102,1042.94,IOT6772,2024-06-02 09:00:00,22.2212,75.5833,0.4889,None
FARM0202,North India,Cotton,30.53,6.6,28.67,54.48,46.29,5.28,Manual,Inorganic,71.34,2024-01-22,2024-06-16,146,1648.56,IOT7350,2024-06-06 03:00:00,23.3875,80.712,0.4414,None
FARM0203,North India,Soybean,48.57,7.38,29.96,211.82,51.25,4.7,Drip,Inorganic,8.13,2024-01-10,2024-05-11,122,5269.97,IOT9495,2024-06-07 15:00:00,25.355,73.7043,0.3226,None
FARM0204,Central USA,Wheat,10.55,7.47,18.8,267.54,76.12,8.54,None,Organic,97.25,2024-01-24,2024-04-29,96,4383.25,IOT6046,2024-06-01 10:00:00,25.7353,73.5175,0.306,None
FARM0205,South USA,Rice,22.27,6.46,15.57,185.15,67.36,8.56,Drip,Mixed,14.12,2024-01-10,2024-06-05,147,5122.24,IOT5275,2024-06-03 02:00:00,26.2986,86.7123,0.748,Mild
FARM0206,South India,Rice,38.2,5.75,22.77,233.78,61.24,9.91,None,Mixed,93.79,2024-01-14,2024-05-12,119,4984.21,IOT1786,2024-06-04 08:00:00,25.9228,88.09,0.7539,None
FARM0207,North India,Soybean,28.47,5.92,25.89,103.26,84.55,4.31,Sprinkler,Organic,96.38,2024-05-24,2024-09-08,107,6732.68,IOT1837,2024-06-04 11:00:00,23.3988,82.9791,0.6556,Mild
FARM0208,East Africa,Rice,24.64,7.32,30.66,106.0,41.03,5.41,Manual,Organic,53.83,2024-02-24,2024-05-25,91,4354.19,IOT4823,2024-06-01 14:00:00,18.0057,81.1119,0.5895,None
FARM0209,Central USA,Maize,21.05,6.34,18.52,57.71,57.17,5.83,Manual,Organic,84.57,2024-05-19,2024-08-31,104,4976.76,IOT4462,2024-06-05 23:00:00,17.0514,84.6906,0.7288,Mild
FARM0210,Central USA,Rice,48.52,7.04,20.73,55.78,89.53,9.44,Drip,Mixed,6.89,2024-02-22,2024-06-13,112,4431.7,IOT4992,2024-06-04 15:00:00,21.6861,79.3738,0.8427,None
FARM0211,Central USA,Cotton,34.05,5.93,17.34,280.17,78.4,5.47,Drip,Inorganic,99.3,2024-03-23,2024-08-09,139,5567.0,IOT1885,2024-06-02 18:00:00,17.7008,72.1199,0.5748,None
FARM0212,Central USA,Maize,27.69,6.87,34.31,84.42,58.21,9.08,Sprinkler,Organic,77.49,2024-04-11,2024-07-28,108,2170.17,IOT1406,2024-06-05 05:00:00,24.6722,86.8688,0.8662,Mild
FARM0213,South USA,Wheat,13.41,5.9,33.32,284.85,56.02,9.77,None,Inorganic,15.77,2024-02-18,2024-06-28,131,3984.68,IOT3026,2024-06-05 14:00:00,32.0964,71.3217,0.627,None
FARM0214,South India,Wheat,40.64,6.69,17.25,255.47,73.87,4.47,Drip,Mixed,63.84,2024-05-01,2024-08-20,111,4152.98,IOT2576,2024-06-05 16:00:00,33.043,77.2666,0.3172,Mild
FARM0215,South USA,Soybean,47.83,6.88,34.87,187.6,61.13,5.23,Sprinkler,Inorganic,11.29,2024-04-19,2024-08-26,129,4722.98,IOT9140,2024-06-04 22:00:00,14.0936,87.9745,0.6741,Mild
FARM0216,North India,Maize,30.83,5.65,25.34,107.2,51.06,6.98,Drip,Inorganic,67.82,2024-01-12,2024-05-26,135,4910.76,IOT1399,2024-06-07 21:00:00,20.4037,83.9561,0.5717,Mild
FARM0217,South India,Cotton,15.89,7.12,25.84,234.23,77.2,5.68,Drip,Inorganic,84.15,2024-01-08,2024-05-20,133,4807.55,IOT6640,2024-06-06 08:00:00,29.3302,86.7013,0.7355,None
FARM0218,North India,Wheat,23.2,5.8,30.45,269.52,71.98,8.63,Drip,Organic,85.1,2024-03-24,2024-08-14,143,5371.91,IOT2097,2024-06-03 02:00:00,10.8786,75.4009,0.3753,None
FARM0219,North India,Soybean,12.39,5.51,32.18,122.5,76.02,8.18,Drip,Mixed,23.5,2024-04-10,2024-08-17,129,3163.56,IOT4361,2024-06-06 23:00:00,26.8147,71.9043,0.7605,None
FARM0220,East Africa,Rice,11.21,5.7,23.06,154.3,43.29,8.77,Manual,Mixed,35.67,2024-05-21,2024-10-05,137,3929.24,IOT4164,2024-06-02 05:00:00,11.1206,71.0867,0.6088,None
FARM0221,East Africa,Cotton,33.07,7.45,31.62,219.28,52.97,7.38,None,Mixed,5.18,2024-04-05,2024-08-31,148,2179.06,IOT7979,2024-06-07 01:00:00,12.3918,76.5054,0.6831,Severe
FARM0222,Central USA,Wheat,42.45,5.95,25.29,237.23,45.4,8.78,Sprinkler,Inorganic,16.57,2024-01-24,2024-06-04,132,2248.77,IOT5652,2024-06-05 05:00:00,10.1826,85.8433,0.8812,None
FARM0223,South USA,Rice,15.9,7.36,24.74,55.34,46.19,7.04,None,Inorganic,14.06,2024-02-04,2024-06-24,141,3024.06,IOT7734,2024-06-05 12:00:00,23.8433,77.3978,0.4615,None
FARM0224,South India,Soybean,21.51,6.22,27.79,164.51,54.24,8.1,None,Mixed,56.92,2024-03-12,2024-07-27,137,4051.12,IOT4787,2024-06-01 08:00:00,21.65,78.7222,0.4883,None
FARM0225,South India,Maize,44.89,6.55,34.72,292.68,41.41,5.05,Sprinkler,Inorganic,86.01,2024-04-22,2024-08-09,109,4761.49,IOT5599,2024-06-05 07:00:00,28.5952,72.1191,0.421,Moderate
FARM0226,North India,Maize,12.58,7.45,19.08,296.64,56.05,9.56,Manual,Mixed,100.0,2024-02-20,2024-06-20,121,3922.22,IOT8222,2024-06-03 04:00:00,17.7641,71.7753,0.7146,None
FARM0227,North India,Cotton,32.73,5.51,31.05,242.03,60.17,8.69,None,Mixed,48.98,2024-02-12,2024-06-20,129,1519.89,IOT7581,2024-06-04 19:00:00,25.9511,85.3265,0.3234,Mild
FARM0228,Central USA,Maize,10.77,6.61,30.41,166.38,40.45,6.84,Manual,Inorganic,25.53,2024-02-01,2024-05-31,120,3274.73,IOT1606,2024-06-03 11:00:00,10.9295,72.9574,0.554,Severe
FARM0229,Central USA,Rice,12.47,5.73,20.96,115.4,48.51,8.23,Sprinkler,Mixed,29.76,2024-02-06,2024-05-30,114,4556.12,IOT2830,2024-06-07 17:00:00,28.2548,83.9927,0.3879,Moderate
FARM0230,North India,Soybean,12.58,5.51,30.35,50.81,52.41,9.83,None,Inorganic,53.13,2024-04-09,2024-07-23,105,1000.0,IOT6256,2024-06-05 00:00:00,13.7955,84.072,0.3187,None
FARM0231,North India,Wheat,16.18,6.32,23.69,120.65,49.47,5.4,None,Organic,84.55,2024-02-06,2024-06-22,137,3869.07,IOT5875,2024-06-01 16:00:00,12.6896,76.0094,0.882,Moderate
FARM0232,Central USA,Cotton,26.25,7.05,25.69,83.67,73.1,9.7,Drip,Organic,82.45,2024-04-08,2024-07-29,112,4730.72,IOT5222,2024-06-06 20:00:00,19.4066,78.2106,0.4054,None
FARM0233,North India,Soybean,41.05,6.46,29.36,264.88,84.88,4.19,None,Organic,57.02,2024-02-25,2024-07-12,138,5104.22,IOT4163,2024-06-05 17:00:00,27.3321,81.3095,0.5726,None
FARM0234,South USA,Wheat,42.44,6.95,21.93,179.19,51.72,9.55,Manual,Mixed,63.31,2024-04-16,2024-08-22,128,3154.95,IOT6962,2024-06-07 17:00:00,22.4495,77.9897,0.4591,Mild
FARM0235,South USA,Cotton,12.79,6.07,20.34,278.32,51.43,7.08,None,Organic,71.36,2024-01-19,2024-05-05,107,5458.44,IOT3345,2024-06-02 17:00:00,19.7295,78.3781,0.5132,None
FARM0236,Central USA,Cotton,11.14,7.1,25.81,63.5,59.81,9.18,Manual,Mixed,98.2,2024-01-09,2024-05-03,115,3939.77,IOT1071,2024-06-02 14:00:00,33.3978,86.0093,0.7912,None
FARM0237,South USA,Rice,18.13,5.8,17.12,259.9,81.9,6.94,Manual,Mixed,67.36,2024-02-19,2024-06-13,115,4860.55,IOT7320,2024-06-05 12:00:00,34.3509,81.9943,0.3997,Mild
FARM0238,Central USA,Soybean,28.49,6.58,15.79,196.5,73.66,9.46,Sprinkler,Mixed,27.16,2024-02-22,2024-06-05,104,4019.0,IOT3818,2024-06-03 09:00:00,33.2148,82.0961,0.8143,None
FARM0239,South USA,Rice,44.16,7.35,16.97,81.24,58.84,4.8,Manual,Organic,63.69,2024-03-15,2024-06-29,106,3241.47,IOT9027,2024-06-02 06:00:00,21.2013,72.3551,0.4989,None
FARM0240,South USA,Soybean,46.06,6.75,33.78,287.66,85.46,5.78,Drip,Mixed,97.83,2024-04-01,2024-08-11,132,3599.51,IOT7579,2024-06-04 07:00:00,23.7364,84.8569,0.4951,None
FARM0241,East Africa,Rice,27.61,7.35,23.63,70.56,63.94,8.28,Drip,Mixed,92.91,2024-05-12,2024-09-30,141,2144.96,IOT4736,2024-06-04 05:00:00,25.192,87.2967,0.3092,Mild
FARM0242,North India,Cotton,45.85,5.7,19.57,173.01,74.36,4.77,Drip,Organic,56.58,2024-01-10,2024-04-09,90,4901.49,IOT3231,2024-06-03 07:00:00,27.9232,71.9475,0.6442,None
FARM0243,East Africa,Soybean,38.74,6.62,32.79,288.77,86.62,9.95,Sprinkler,Mixed,50.25,2024-03-14,2024-06-13,91,5785.79,IOT4812,2024-06-01 21:00:00,13.1174,77.4711,0.7624,Mild
FARM0244,East Africa,Rice,21.33,5.62,29.39,282.27,61.62,5.59,Sprinkler,Organic,64.26,2024-05-11,2024-08-15,96,2860.68,IOT5567,2024-06-01 22:00:00,28.5229,78.2644,0.626,None
FARM0245,North India,Cotton,30.85,6.33,19.99,199.65,80.99,9.61,Manual,Inorganic,85.09,2024-02-06,2024-06-27,142,4919.04,IOT4442,2024-06-01 10:00:00,25.6044,75.0403,0.4183,None
FARM0246,South India,Maize,12.2,6.92,24.26,64.69,62.13,9.68,None,Inorganic,36.67,2024-05-23,2024-08-25,94,1417.69,IOT3734,2024-06-05 11:00:00,34.0066,85.3775,0.7241,Moderate
FARM0247,South USA,Cotton,37.46,6.15,26.57,270.51,89.21,6.87,Manual,Mixed,44.53,2024-03-10,2024-07-06,118,4428.66,IOT7031,2024-06-05 21:00:00,22.6918,71.622,0.3882,None
FARM0248,South USA,Soybean,45.86,5.7,26.74,89.57,69.89,7.79,None,Mixed,83.24,2024-05-04,2024-09-08,127,3547.11,IOT5489,2024-06-04 18:00:00,28.2444,75.9832,0.4901,None
FARM0249,North India,Rice,24.91,7.17,24.61,78.48,89.99,8.91,None,Organic,33.16,2024-04-11,2024-08-13,124,3533.99,IOT7044,2024-06-07 22:00:00,26.2467,76.8588,0.6359,None
FARM0250,East Africa,Maize,39.99,7.21,16.88,195.88,76.46,4.1,None,Organic,65.55,2024-04-24,2024-08-08,106,4555.35,IOT6885,2024-06-02 21:00:00,30.326,72.696,0.699,None
FARM0251,Central USA,Wheat,39.24,5.62,25.3,190.19,85.15,7.3,Sprinkler,Inorganic,55.77,2024-03-03,2024-06-22,111,6103.46,IOT4841,2024-06-03 01:00:00,31.2672,84.764,0.5643,Mild
